"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa00534","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",24,0.519878486168395,1.11649132532044,0.309623430962343,0.53255230125523,0.407399251266241,7584,"tags=38%, list=20%, signal=30%","HS6ST2/HS3ST1/B4GALT7/EXT1/EXTL3/HS2ST1/EXTL1/B3GAT3/NDST2"
"hsa01230","hsa01230","Biosynthesis of amino acids",75,-0.414220328448166,-1.06987465963,0.328301886792453,0.56028459988856,0.428614290000429,7718,"tags=47%, list=21%, signal=37%","PHGDH/ACY1/PYCR2/TKTL1/PGK2/CS/RPEL1/ABHD14A-ACY1/PGAM4/SHMT2/TPI1/GOT2/PKM/PRPS1L1/PGAM1/ALDH18A1/PSPH/PYCR1/PGK1/RPE/IDH3A/GOT1/CTH/RPIA/PC/ALDOC/GPT2/MTR/IDH2/SHMT1/PRPS2/PYCR3/PRPS1/IDH1/ARG2"
"hsa04150","hsa04150","mTOR signaling pathway",157,0.361444612290813,1.04045915173833,0.329004329004329,0.56028459988856,0.428614290000429,6029,"tags=34%, list=16%, signal=29%","TNF/GRB10/PRKAA1/PIK3R3/P3R3URF-PIK3R3/WNT10B/SLC38A9/FZD7/FLCN/SESN2/CAB39/FNIP1/TSC1/LPIN3/WNT5A/SLC3A2/SLC7A5/ULK1/RRAGC/IKBKB/NRAS/RPTOR/FZD9/PTEN/TNFRSF1A/ATP6V1G2/SOS2/LRP6/DDIT4/FZD3/ATP6V1E1/PRKAA2/DEPTOR/GSK3B/LAMTOR2/INSR/LAMTOR4/LAMTOR3/PIK3CD/ATP6V1H/GRB2/RPS6KA6/MAPK3/ATP6V1B2/AKT1S1/CASTOR2/LAMTOR5/MAP2K2/EIF4E2/ATP6V1A/TBC1D7/ATP6V1C1/DVL3/TBC1D7-LOC100130357"
"hsa00910","hsa00910","Nitrogen metabolism",17,-0.557627264730615,-1.10467060084181,0.344230769230769,0.566420407025369,0.433308144909248,446,"tags=24%, list=1%, signal=23%","CA7/GLUD2/CA2/GLUD1"
"hsa00061","hsa00061","Fatty acid biosynthesis",18,-0.554048633182026,-1.10458086486049,0.335892514395393,0.566420407025369,0.433308144909248,2993,"tags=61%, list=8%, signal=56%","ACSF3/HTD2/ACSL6/ACSL1/MCAT/ACSBG2/ACSBG1/ACACB/ACACA/FASN/ACSL3"
"hsa00640","hsa00640","Propanoate metabolism",32,-0.489274633361847,-1.08237220603585,0.338983050847458,0.566420407025369,0.433308144909248,7358,"tags=53%, list=20%, signal=43%","ACOX3/ACADS/ECHS1/PCCA/SUCLA2/ACOX1/DBT/BCKDHB/ABAT/SUCLG2/LDHA/ACSS3/ALDH6A1/ACSS2/LDHB/ACACB/ACACA"
"hsa00590","hsa00590","Arachidonic acid metabolism",63,0.410582375812889,1.04705304370835,0.346473029045643,0.566420407025369,0.433308144909248,2291,"tags=17%, list=6%, signal=16%","PLA2G2A/PLA2G2F/PLA2G4C/AKR1C3/PTGES/CBR3/TBXAS1/PLA2G4A/CYP2C9/ALOX12B/PLAAT3"
"hsa05210","hsa05210","Colorectal cancer",87,0.390823374621632,1.04384176537637,0.34375,0.566420407025369,0.433308144909248,5319,"tags=30%, list=14%, signal=26%","GADD45G/CDKN1A/PIK3R3/P3R3URF-PIK3R3/BBC3/TP53/TGFA/EGF/JUN/LEF1/TCF7L2/BAX/SMAD3/NRAS/RAC1/SOS2/GSK3B/RALB/CTNNB1/PIK3CD/FOS/MAPK10/GRB2/MAPK3/TGFBR1/MAP2K2"
"hsa04910","hsa04910","Insulin signaling pathway",138,-0.368548520895148,-1.04015196727239,0.347426470588235,0.566420407025369,0.433308144909248,6142,"tags=33%, list=16%, signal=27%","CBL/MAPK8/RAPGEF1/FOXO1/PDPK1/CALM3/PHKG1/PPP1CB/RAF1/MKNK1/PPP1R3D/HRAS/PCK2/RPS6KB2/CALML4/AKT1/GYS1/INPP5A/ELK1/BRAF/PHKA1/PHKA2/HKDC1/PRKCI/SH2B2/PHKB/PPP1CC/CRKL/SLC2A4/PPP1R3B/PRKAR2A/PPP1R3E/PIK3CB/MAPK9/ACACB/MAP2K1/HK2/PYGL/MTOR/EIF4EBP1/IRS2/ACACA/FASN/IRS1/SOCS2"
"hsa04360","hsa04360","Axon guidance",183,0.354970565653335,1.03981358126065,0.338394793926247,0.566420407025369,0.433308144909248,5582,"tags=29%, list=15%, signal=25%","SEMA6A/PIK3R3/P3R3URF-PIK3R3/RRAS/SEMA3C/EPHA1/PAK2/SRGAP2/RND1/PLXNB1/SEMA3B/EFNA1/EPHA2/ILK/UNC5B/WNT5A/ROBO1/MET/ARHGEF12/EFNA4/PTK2/NTN1/NRAS/EPHA7/PLXNB2/LRRC4C/PLCG2/NTN4/NCK2/MYL5/RAC1/ROCK1/BOC/FZD3/PAK1/DPYSL2/PARD6B/PLXNA3/NFATC4/GSK3B/EPHB3/SEMA7A/ABLIM1/PIK3CD/EPHB4/CDC42/MAPK3/EFNB3/EFNB1/SEMA6C/ENAH/MYL12A/SEMA4F"
"hsa01240","hsa01240","Biosynthesis of cofactors",153,0.363276600883963,1.0380751164101,0.342163355408389,0.566420407025369,0.433308144909248,3275,"tags=17%, list=9%, signal=16%","UGT2B10/UGT2B15/DHRS3/UGT2B17/UGT2B11/KMO/UGT2B7/NME7/UGT1A3/UGT1A10/UGT1A4/UGT1A8/UGT1A9/UGT1A7/NQO1/UGT1A5/UGT1A6/ALAS1/NADSYN1/UGT1A1/UGDH/DHFR2/FPGS/TDO2/NADK2/GCLM"
"hsa04740","hsa04740","Olfactory transduction",434,-0.325596133986566,-1.02464565834041,0.340110905730129,0.566420407025369,0.433308144909248,2498,"tags=10%, list=7%, signal=9%","OR11H2/OR8S1/OR52D1/OR2L2/OR51I1/OR52E5/OR6C2/OR2A25/OR5B21/OR52I1/OR2D3/OR5K4/OR4F29/OR52E8/OR2V1/OR2V2/OR4F21/OR2B6/PDE2A/NCALD/OR52E6/GNG7/OR52B6/GRK3/OR4N2/OR2AE1/OR1J1/GNAL/CALM3/GUCY2D/OR1F1/OR8G5/CALML4/OR2AG2/CAMK2B/ADCY3/CAMK2D/GNG13/GRK2/OR5B12/RGS2/OR5B2"
"hsa00564","hsa00564","Glycerophospholipid metabolism",102,0.381893588190631,1.03515227084627,0.353944562899787,0.57263040379574,0.438058754433705,3865,"tags=24%, list=10%, signal=21%","PLA2G2A/DGKH/PLA2G2F/PLA2G4C/PLPP2/PLD1/SGMS1/PLPP3/LCAT/PLA2G4A/LPIN3/PISD/LPCAT4/LPGAT1/AGPAT2/PLAAT3/GPD1/CHKB/PNPLA6/SAMD8/ACHE/PLD3/PLA2G6/PEMT"
"hsa05010","hsa05010","Alzheimer disease",387,0.325857015148172,1.02455672316939,0.354564755838641,0.57263040379574,0.438058754433705,6860,"tags=29%, list=18%, signal=24%","TNF/NFKB1/FAS/NOX1/PIK3R3/P3R3URF-PIK3R3/WNT10B/NDUFB4/APP/FZD7/KLC4/ITPR2/KIF5B/CSF1/NDUFV2/BID/SLC39A13/CASP8/CASP7/TRAF2/APH1B/WNT5A/ADAM17/SLC11A2/RB1CC1/ATG2A/ULK1/LRP1/IKBKG/RTN4/ITPR1/IKBKB/RELA/DDIT3/NRAS/NCSTN/MCU/FZD9/TNFRSF1A/PIK3C3/ADAM10/PSENEN/CAPN1/PSMA3/COX6C/LRP6/FZD3/NDUFA13/BECN1/NDUFB9/CALML6/SEM1/COX4I1/GSK3B/PSMD4/ERN1/INSR/COX7A2/KLC1/PSMB6/SLC25A6/NDUFA4L2/MME/NRBF2/ATG14/CTNNB1/PIK3CD/ATG2B/SLC39A9/CHRM1/MAPK10/CSNK1A1L/ADRM1/CAPN2/NDUFA3/PSMB3/PSMC4/ATF6/XBP1/MAPK3/PSMB7/SLC39A1/MAP2K2/PSMB2/SLC39A10/PSMB4/NDUFB7/AMBRA1/PTGS2/PSMB1/ATG13/FRAT1/ATP5MC2/CSNK2A2/NDUFS6/PSMA1/NDUFB2/ND3/DVL3/COX7A1/PSMC6/TPTEP2-CSNK1E/NDUFV1/CSNK1E/NDUFS5/PSMA5/PSMD14/PSMD7/CALM2/PSMD3/TUBB8/PSMD1/GRIN2D"
"hsa04136","hsa04136","Autophagy - other",32,0.460952320058985,1.05154780937354,0.356687898089172,0.573367462348949,0.438622599716149,6671,"tags=50%, list=18%, signal=41%","GABARAPL1/ATG2A/ATG3/ATG7/RPTOR/PIK3C3/IGBP1/ATG9B/BECN1/GABARAPL2/ATG4A/ATG2B/ATG16L1/ATG13/ATG4B/GABARAP"
"hsa03320","hsa03320","PPAR signaling pathway",76,-0.40556283878827,-1.05204846996126,0.365168539325843,0.582275788727402,0.445437414877143,5970,"tags=30%, list=16%, signal=25%","GK3/ACSL6/PDPK1/ACOX1/SLC27A2/PCK2/ACSL1/SCD5/SLC27A4/ACADL/PPARA/SCD/ACADM/ACSBG2/HMGCS1/ACSBG1/PLIN2/FADS2/ACOX2/ACAA1/FABP5/DBI/ACSL3"
"hsa04923","hsa04923","Regulation of lipolysis in adipocytes",59,-0.425512411703018,-1.04882509424459,0.367307692307692,0.582275788727402,0.445437414877143,3233,"tags=19%, list=9%, signal=17%","GNAI2/AKT1/ADCY1/ABHD5/PIK3CB/ADCY3/MGLL/ADORA1/IRS2/IRS1/ADRB2"
"hsa04928","hsa04928","Parathyroid hormone synthesis, secretion and action",115,0.375803260720675,1.03563515473907,0.366315789473684,0.582275788727402,0.445437414877143,4527,"tags=24%, list=12%, signal=21%","EGR1/CDKN1A/CREB3/RUNX2/PLD1/HBEGF/ITPR2/MMP13/PDE4D/MMP16/MMP24/ATF6B/NR4A2/JUND/CREB5/ITPR1/PTHLH/PRKACB/LRP6/MAFB/MMP25/MEF2A/ARHGEF11/PLD2/RXRB/ARHGEF1/ADCY7/FOS"
"hsa05031","hsa05031","Amphetamine addiction",69,-0.411562220428844,-1.04620412609824,0.373134328358209,0.588799123647816,0.45042772616877,5466,"tags=25%, list=15%, signal=21%","CALM3/PPP1CB/CREB3L2/HDAC2/PPP3CC/CALML4/PPP3R2/MAOB/PRKCA/PPP1CC/CAMK2B/CAMK2D/PPP3CB/MAOA/GRIN1/CREB3L4/GRIN3A"
"hsa04978","hsa04978","Mineral absorption",60,-0.420184480355116,-1.04282890457144,0.38212927756654,0.596632522517108,0.456420228363761,2246,"tags=18%, list=6%, signal=17%","FXYD2/CLCN2/MT1A/SLC26A3/SLC30A1/MT1E/TRPV6/MT1F/MT1X/MT2A/MT1G"
"hsa04926","hsa04926","Relaxin signaling pathway",130,0.369331226851948,1.03213832519644,0.38177874186551,0.596632522517108,0.456420228363761,5319,"tags=27%, list=14%, signal=23%","NFKB1/NFKBIA/NOS3/PIK3R3/COL3A1/P3R3URF-PIK3R3/CREB3/SHC2/JUN/MMP13/ATF6B/CREB5/GNG3/RELA/INSL5/GNG5/NRAS/VEGFA/PRKACB/SOS2/SHC3/EDN1/GNG12/SHC1/ACTA2/PIK3CD/ADCY7/FOS/MAPK10/MAP2K4/GRB2/MAPK3/TGFBR1/VEGFD/MAP2K2"
"hsa04725","hsa04725","Cholinergic synapse",115,-0.372250912953469,-1.02801067234081,0.383301707779886,0.596632522517108,0.456420228363761,6133,"tags=27%, list=16%, signal=23%","CHRM4/PLCB1/CREB3L1/GNAI3/KCNJ14/GNB2/GNAO1/GNA11/KCNQ2/CREB3L2/HRAS/GNAI2/AKT1/ADCY1/PRKCA/GNB5/GNG11/PLCB3/CAMK2B/GNG10/PIK3CB/ADCY3/MAP2K1/CAMK2D/CHRNA3/GNAQ/GNG13/KCNQ4/GNB3/CREB3L4/GNB4"
"hsa00533","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate",14,0.563957123438657,1.07004461282644,0.389690721649485,0.598453608247423,0.457813347802496,5666,"tags=29%, list=15%, signal=24%","ST3GAL1/FUT8/B3GNT2/B4GALT3"
"hsa00120","hsa00120","Primary bile acid biosynthesis",17,-0.532759686752272,-1.05540743879021,0.388461538461538,0.598453608247423,0.457813347802496,1621,"tags=29%, list=4%, signal=28%","AKR1D1/CYP46A1/HSD17B4/HSD3B7/ACOX2"
"hsa05212","hsa05212","Pancreatic cancer",77,0.392885780879491,1.02443567797065,0.387368421052632,0.598453608247423,0.457813347802496,4759,"tags=32%, list=13%, signal=28%","NFKB1/GADD45G/CDKN1A/PIK3R3/P3R3URF-PIK3R3/TP53/TGFA/PLD1/EGF/ERBB2/BAX/SMAD3/CDKN2A/IKBKG/IKBKB/RELA/VEGFA/RAC1/JAK1/PLD2/STAT3/RALB/PIK3CD/MAPK10/CDC42"
"hsa04720","hsa04720","Long-term potentiation",67,-0.40660135718588,-1.03139416435701,0.394444444444444,0.60039331366765,0.459297210578068,6639,"tags=33%, list=18%, signal=27%","MAPK1/PPP1R1A/PLCB1/CALM3/PPP1CB/RAF1/HRAS/PPP3CC/RPS6KA3/CALML4/PPP3R2/BRAF/ADCY1/PRKCA/PPP1CC/PLCB3/CAMK2B/MAP2K1/CAMK2D/PPP3CB/GNAQ/GRIN1"
"hsa04723","hsa04723","Retrograde endocannabinoid signaling",148,-0.358661415076856,-1.0188208752118,0.39344262295082,0.60039331366765,0.459297210578068,6122,"tags=27%, list=16%, signal=23%","KCNJ9/NDUFA5/GNG7/NDUFA6/GNGT1/NDUFS7/ADCY6/NDUFS3/ND4/MAPK1/PLCB1/MAPK8/GNAI3/NDUFB11/MAPK14/GABRQ/GNB2/GNAO1/ABHD6/NDUFB10/GNAI2/NDUFC2-KCTD14/NDUFC2/NDUFC1/ADCY1/PRKCA/GNB5/GABRD/GNG11/PLCB3/GNG10/MAPK9/ADCY3/DAGLA/GNAQ/GNG13/FAAH/MGLL/GNB3/GNB4"
"hsa00010","hsa00010","Glycolysis / Gluconeogenesis",67,-0.405081960871312,-1.02754002942978,0.396296296296296,0.600554739761788,0.459420700552164,6535,"tags=31%, list=17%, signal=26%","PDHB/GPI/PGAM4/ALDH2/TPI1/PKM/ADH1B/PCK2/PGAM1/ADH5/ALDH1B1/PGK1/LDHA/HKDC1/ALDOC/DLAT/ACSS2/LDHB/HK2/ADPGK/ADH1C"
"hsa00920","hsa00920","Sulfur metabolism",10,0.617325518416405,1.07918476979075,0.402083333333333,0.604978354978355,0.462804739120529,3498,"tags=30%, list=9%, signal=27%","SELENBP1/SQOR/BPNT1"
"hsa04270","hsa04270","Vascular smooth muscle contraction",134,0.363073726099576,1.01955203756202,0.405639913232104,0.604978354978355,0.462804739120529,4499,"tags=19%, list=12%, signal=17%","PLA2G2A/PLA2G2F/PLA2G4C/KCNU1/ADM/EDN2/ITPR2/MYLK/PLA2G4A/MYH9/MYH10/MYH14/PPP1R12C/ARHGEF12/ITPR1/PRKACB/ROCK1/AGT/CALML6/PLA2G6/EDN1/ARHGEF11/MYL6B/ARHGEF1/ACTA2/ADCY7"
"hsa04146","hsa04146","Peroxisome",83,-0.390267393460564,-1.01583325375088,0.405714285714286,0.604978354978355,0.462804739120529,2874,"tags=18%, list=8%, signal=17%","MVK/FAR1/PXMP2/EPHX2/IDH2/MPV17L/HSD17B4/PECR/ACOX2/ACAA1/ECI2/IDH1/PEX10/CROT/ACSL3"
"hsa04728","hsa04728","Dopaminergic synapse",132,-0.361382766563669,-1.01563937506173,0.40625,0.604978354978355,0.462804739120529,6275,"tags=30%, list=17%, signal=25%","PPP2R5D/PLCB1/MAPK8/CREB3L1/GNAL/GNAI3/MAPK14/PPP2R2D/PPP2R5C/GNB2/GNAO1/CALM3/PPP1CB/CREB3L2/COMT/BMAL1/PPP3CC/GNAI2/CALML4/AKT1/KIF5C/MAOB/PPP2R3B/PRKCA/GNB5/GNG11/PPP1CC/PLCB3/CAMK2B/GNG10/MAPK9/CAMK2D/PPP3CB/GNAQ/GNG13/MAOA/GNB3/CREB3L4/GNB4"
"hsa04151","hsa04151","PI3K-Akt signaling pathway",361,0.325733275509416,1.01425430285127,0.416122004357298,0.617008489219443,0.472007718191128,4487,"tags=20%, list=12%, signal=18%","IL2RG/NFKB1/LAMB3/NOS3/CDKN1A/PRKAA1/PPP2R2A/FOXO3/PIK3R3/P3R3URF-PIK3R3/CREB3/MCL1/TP53/IL4R/ITGA5/TGFA/EGF/RELN/ITGAV/PPP2R5B/CSF1/KITLG/ERBB2/ITGA3/MDM2/PIK3R6/EFNA1/EPHA2/RBL2/LPAR6/TSC1/MYB/ATF6B/COL9A2/MET/IFNAR1/IKBKG/EFNA4/PDGFA/PTK2/CREB5/IKBKB/GNG3/RELA/GNG5/NRAS/LAMB2/RPTOR/LAMA5/THBS3/VEGFA/PTEN/RAC1/PGF/SOS2/FN1/DDIT4/COL6A1/PRKAA2/FLT3LG/CDKN1B/ANGPT2/GSK3B/JAK1/EPOR/GNG12/COL9A3/INSR/CRTC2/COL6A2/IL6R/YWHAB/PIK3CD/THBS4"
"hsa01523","hsa01523","Antifolate resistance",30,0.451812889059474,1.01759784231166,0.418219461697723,0.617457059330543,0.472350871580893,2984,"tags=33%, list=8%, signal=31%","TNF/NFKB1/ABCG2/MTHFR/IKBKG/IKBKB/RELA/DHFR2/ALOX12/FPGS"
"hsa05219","hsa05219","Bladder cancer",41,0.424112088716694,1.00995257419333,0.427061310782241,0.625145067698259,0.478232150931961,2945,"tags=32%, list=8%, signal=29%","TYMP/CDKN1A/TP53/DAPK2/CXCL8/HBEGF/EGF/ERBB2/MDM2/DAPK3/CDKN2A/NRAS/VEGFA"
"hsa04550","hsa04550","Signaling pathways regulating pluripotency of stem cells",144,-0.353224742846283,-1.00215754041641,0.425959780621572,0.625145067698259,0.478232150931961,2620,"tags=28%, list=7%, signal=26%","MAPK1/WNT10A/AXIN1/INHBC/TCF3/TCF7/PCGF5/BMPR2/KAT6A/MAPK14/ZFHX3/SMAD4/ID3/RAF1/HRAS/HESX1/AKT1/FGFR4/FGFR1/INHBB/WNT8B/FZD8/ID2/FZD1/PIK3CB/RIF1/MAP2K1/MEIS1/PCGF6/FZD4/BMPR1A/BMPR1B/FZD5/DUSP9/LIFR/SMAD9/IGF1/WNT7B/FGFR3/IGF1R"
"hsa05410","hsa05410","Hypertrophic cardiomyopathy",99,0.367055023436552,0.991990257212271,0.442796610169492,0.645432347026716,0.493751795461074,4039,"tags=13%, list=11%, signal=12%","TNF/PRKAA1/ITGA5/ITGAV/ITGA3/DTNA/TPM2/LMNA/PRKAB1/AGT/PRKAA2/EDN1/ACTG1"
"hsa03272","hsa03272","Virion - Hepatitis viruses",48,0.407094794248169,1.00335220930528,0.452631578947368,0.656984232733733,0.502588917329967,4450,"tags=27%, list=12%, signal=24%","OCLN/CLDN12/CLDN4/CD63/CHMP4B/CHMP4A/CHMP1B/TSG101/LAMP1/EPCAM/CLDN20/IST1/LAMP2"
"hsa04927","hsa04927","Cortisol synthesis and secretion",65,-0.395723261152149,-0.997247012584651,0.459662288930582,0.662401583659513,0.506733157634267,3774,"tags=18%, list=10%, signal=17%","SP1/ADCY1/MRAP/SCARB1/PLCB3/LDLR/ADCY3/ORAI1/GNAQ/NR4A1/CREB3L4/CYP11A1"
"hsa04919","hsa04919","Thyroid hormone signaling pathway",122,0.357519165996085,0.989443995465208,0.460215053763441,0.662401583659513,0.506733157634267,5319,"tags=25%, list=14%, signal=21%","ATP1B1/DIO3/PIK3R3/P3R3URF-PIK3R3/DIO1/TP53/ITGAV/RCAN2/MDM2/NOTCH2/NCOA1/MED12/NRAS/PLCG2/NCOA3/PRKACB/MED13/SLC9A1/MED14/GSK3B/ACTG1/RXRB/CTNNB1/PIK3CD/NCOA2/CREBBP/EP300/NOTCH1/MAPK3/MAP2K2"
"hsa04911","hsa04911","Insulin secretion",86,-0.379373897516791,-0.992701929640702,0.475,0.680833333333333,0.520833333333333,3233,"tags=15%, list=9%, signal=14%","ADCY1/PRKCA/SLC2A1/PLCB3/CAMK2B/FXYD2/ADCY3/CAMK2D/RAB3A/GNAQ/CREB3L4/KCNMA1/KCNN2"
"hsa04929","hsa04929","GnRH secretion",65,-0.392255456642668,-0.988507931446892,0.480300187617261,0.682005955625064,0.521730382210116,6122,"tags=25%, list=16%, signal=21%","PLCB1/GPER1/GNA11/KISS1/RAF1/HRAS/AKT1/GNRH2/PRKCA/PLCB3/PIK3CB/MAP2K1/GNAQ/HCN2/SPP1/KCNN2"
"hsa04980","hsa04980","Cobalamin transport and metabolism",18,-0.492572241961675,-0.982018256966886,0.481765834932821,0.682005955625064,0.521730382210116,6068,"tags=39%, list=16%, signal=33%","HCFC1/MMAA/MMAB/TCN2/THAP11/MTR/CD320"
"hsa04120","hsa04120","Ubiquitin mediated proteolysis",142,0.347633199986755,0.981711662004703,0.478165938864629,0.682005955625064,0.521730382210116,6829,"tags=35%, list=18%, signal=28%","BIRC3/UBA7/UBE2L6/WWP2/MID1/TRIM32/MDM2/FBXO2/CBLB/CBLC/PRKN/CDC26/UBE2D3/UBE2H/BIRC2/CDC34/SIAH1/PIAS3/WWP1/UBE2Z/SMURF1/XIAP/ANAPC16/DET1/ELOB/VHL/MGRN1/TRIP12/PPIL2/FBXW8/KLHL13/CUL3/UBE2G2/UBA3/SOCS1/UBOX5/HERC1/BIRC6/DDB2/UBE2O/UBE2J2/CDC16/UBE2Q1/UBE4A/PML/UBE2B/TRAF6/SKP1/RNF7"
"hsa04930","hsa04930","Type II diabetes mellitus",47,-0.410142855117178,-0.983913681133739,0.485822306238185,0.684929808794819,0.52396711199114,2949,"tags=21%, list=8%, signal=20%","HKDC1/SLC2A4/PIK3CB/MAPK9/HK2/MTOR/IRS2/PRKCD/IRS1/SOCS2"
"hsa04922","hsa04922","Glucagon signaling pathway",107,-0.355964173800678,-0.975253321805759,0.498161764705882,0.692217290213486,0.529541990677391,6535,"tags=32%, list=17%, signal=26%","PDHB/PGAM4/PLCB1/CREB3L1/FOXO1/PKM/CALM3/PHKG1/CREB3L2/PCK2/PPP3CC/PGAM1/CALML4/AKT1/PPP3R2/GYS1/PHKA1/SIK1/PPARA/PHKA2/LDHA/PHKB/SLC2A1/LOC102724428/PLCB3/CAMK2B/LDHB/ACACB/CAMK2D/PYGL/PPP3CB/GNAQ/ACACA/CREB3L4"
"hsa03450","hsa03450","Non-homologous end-joining",13,-0.518299470855543,-0.966375549470232,0.500963391136802,0.692217290213486,0.529541990677391,4248,"tags=46%, list=11%, signal=41%","DCLRE1C/XRCC5/XRCC6/PRKDC/MRE11/FEN1"
"hsa00220","hsa00220","Arginine biosynthesis",23,-0.461359684066512,-0.965688217062298,0.500948766603416,0.692217290213486,0.529541990677391,3173,"tags=30%, list=8%, signal=28%","GOT1/CAD/GPT2/GLS/GLUD2/ARG2/GLUD1"
"hsa01250","hsa01250","Biosynthesis of nucleotide sugars",37,-0.421779395197328,-0.964915685631804,0.4953095684803,0.692217290213486,0.529541990677391,7053,"tags=41%, list=19%, signal=33%","MPI/GNE/GPI/UXS1/GMDS/GMPPB/NANS/CMAS/NANP/HKDC1/TGDS/PMM1/HK2/GNPNAT1/UAP1"
"hsa02010","hsa02010","ABC transporters",45,0.394061768016023,0.962026207996337,0.501052631578947,0.692217290213486,0.529541990677391,5253,"tags=29%, list=14%, signal=25%","TAP1/ABCA1/ABCA12/ABCG2/ABCA4/ABCA5/ABCC10/ABCG1/TAP2/ABCA2/CFTR/ABCD4/ABCC5"
"hsa01521","hsa01521","EGFR tyrosine kinase inhibitor resistance",80,0.36419625168966,0.959895530657961,0.516806722689076,0.70829287890455,0.54183971764424,5405,"tags=35%, list=14%, signal=30%","FOXO3/PIK3R3/P3R3URF-PIK3R3/SHC2/TGFA/EGF/ERBB2/BAX/GAB1/MET/PDGFA/NRAS/PLCG2/VEGFA/PTEN/SOS2/GAS6/SHC3/GSK3B/JAK1/STAT3/SHC1/IL6R/PIK3CD/GRB2/MAPK3/MAP2K2/EIF4E2"
"hsa00760","hsa00760","Nicotinate and nicotinamide metabolism",38,-0.415981073835744,-0.953512904731964,0.51588785046729,0.70829287890455,0.54183971764424,1704,"tags=13%, list=5%, signal=13%","NT5DC4/NT5M/PNP/QPRT/NNMT"
"hsa04962","hsa04962","Vasopressin-regulated water reabsorption",44,0.393184811219566,0.954465504711624,0.519067796610169,0.708568738229755,0.542050748339776,6746,"tags=36%, list=18%, signal=30%","STX4/CREB3/DYNC1H1/CREB5/DCTN1/PRKACB/RAB11B/NSF/RAB5B/DYNLL1/AQP3/RAB5A/DCTN2/DCTN4/DYNC1LI2/DYNC1I2"
"hsa04810","hsa04810","Regulation of actin cytoskeleton",230,0.323241827266535,0.970457668628861,0.524838012958963,0.710016375545852,0.54315818202712,5689,"tags=24%, list=15%, signal=21%","ITGAM/PIK3R3/P3R3URF-PIK3R3/RRAS/PAK2/ITGA5/TMSB4X/EGF/GSN/ITGAV/ITGA3/MYLK/MYH9/MYH10/MYH14/PPP1R12C/ARHGAP35/ARHGEF12/PDGFA/PTK2/IQGAP1/NRAS/MSN/MYL5/MRAS/RAC1/SLC9A1/ROCK1/SOS2/FN1/PAK1/ARPC4/BDKRB2/VAV3/RDX/GNG12/ACTG1/ARHGEF1/ARPC1B/PIK3CD/CHRM1/PXN/CDC42/ITGA1/C8G/PIP5K1C/PIP4K2C/BRK1/ARPC2/MAPK3/MAP2K2/ACTN4/ENAH/MYL12A/ARPC5/GNA12"
"hsa04390","hsa04390","Hippo signaling pathway",157,0.336212452174255,0.967825528165938,0.523809523809524,0.710016375545852,0.54315818202712,4462,"tags=20%, list=12%, signal=17%","BIRC3/SMAD1/PPP2R2A/YAP1/WNT10B/TEAD2/BBC3/FZD7/LEF1/STK3/TCF7L2/AJUBA/FRMD6/WNT5A/SMAD3/LATS2/SAV1/BIRC2/FZD9/NKD2/CTNNA1/FZD3/LLGL2/PARD6B/AMH/PATJ/GSK3B/ACTG1/YWHAB/CTNNB1/DLG4"
"hsa04022","hsa04022","cGMP-PKG signaling pathway",166,-0.337144339817629,-0.964530713974926,0.527881040892193,0.710016375545852,0.54315818202712,6122,"tags=25%, list=16%, signal=21%","PLCB1/CREB3L1/GNAI3/RHOA/GNA11/CALM3/PPP1CB/RAF1/CREB3L2/KNG1/PPP3CC/GNAI2/CALML4/ATP1A3/NFATC3/AKT1/VDAC3/PPP3R2/GUCY1A2/ADRA2A/ADCY1/SLC25A5/SLC25A4/PPP1CC/PPIF/ATP2A1/PLCB3/ADRA2C/FXYD2/MYL9/ADCY3/MAP2K1/PPP3CB/GNAQ/ADORA1/IRS2/CREB3L4/IRS1/NPPC/RGS2/KCNMA1/ADRB2"
"hsa04915","hsa04915","Estrogen signaling pathway",138,0.341486465112421,0.96028297042635,0.528384279475983,0.710016375545852,0.54315818202712,4874,"tags=26%, list=13%, signal=23%","KRT20/NOS3/PIK3R3/P3R3URF-PIK3R3/CREB3/SHC2/TGFA/HBEGF/ITPR2/JUN/GABBR1/ATF6B/HSPA1L/TFF1/CTSD/NCOA1/KRT10/CREB5/ITPR1/HSPA1B/HSPA1A/NRAS/RARA/NCOA3/PRKACB/SOS2/EBAG9/CALML6/SHC3/SHC1/PIK3CD/NCOA2/ADCY7/FOS/PGR/GRB2"
"hsa04727","hsa04727","GABAergic synapse",89,-0.365990572568138,-0.968941151140854,0.531190926275992,0.711010422719616,0.54391862203153,6543,"tags=25%, list=17%, signal=20%","PLCL1/SLC38A3/GNAI3/GABRQ/GNB2/GNAO1/HAP1/GNAI2/ABAT/GPHN/ADCY1/PRKCA/SLC38A5/GNB5/GABRD/GNG11/GNG10/ADCY3/GLS/GNG13/GNB3/GNB4"
